datasetTitle,siteName,parentSiteName,latitude_Degree,longitude_Degree,plotArea_SquareMetre,plotWidth_Metre,plotLength_Metre,plotShape,siteVisitName,siteVisitStartDate,siteVisitEndDate,featureType,featureId,scientificName,stratumType,mostDominantSpecies,mostDominantSpeciesResultTime,mostDominantSpeciesMethod,secondMostDominantSpecies,secondMostDominantSpeciesResultTime,secondMostDominantSpeciesMethod,thirdMostDominantSpecies,thirdMostDominantSpeciesResultTime,thirdMostDominantSpeciesMethod
TERN Surveillance Monitoring,SATFLB0028,NA,-33.5531,138.393,10000.0,100.0,100.0,square,20141106,2014-11-06T00:00:00,2014-11-06T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56995-stratum-upper,N/A,Upper stratum,Eucalyptus odorata,2014-11-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Allocasuarina verticillata,2014-11-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SATKAN0003,NA,-35.4609,138.604,10000.0,100.0,100.0,square,20141103,2014-11-03T12:19:52,2014-11-03T12:19:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56996-stratum-ground,N/A,Ground stratum,Vulpia sp.,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Hibbertia riparia,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia paradoxa,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SATKAN0003,NA,-35.4609,138.604,10000.0,100.0,100.0,square,20141103,2014-11-03T12:19:52,2014-11-03T12:19:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56996-stratum-mid,N/A,Mid stratum,Acacia pycnantha,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dodonaea viscosa subsp. spatulata,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia paradoxa,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SATKAN0003,NA,-35.4609,138.604,10000.0,100.0,100.0,square,20141103,2014-11-03T12:19:52,2014-11-03T12:19:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56996-stratum-upper,N/A,Upper stratum,Eucalyptus leucoxylon subsp. leucoxylon,2014-11-03T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0004,NA,-33.9968,140.735,10000.0,100.0,100.0,square,20150423,2015-04-23T15:32:10,2015-04-23T15:32:10,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56997-stratum-ground,N/A,Ground stratum,Maireana pyramidata,2015-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana,2015-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Carrichtera annua,2015-04-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0011,NA,-34.0189,140.709,10000.0,100.0,100.0,square,20150424,2015-04-24T09:48:33,2015-04-24T09:48:33,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56998-stratum-ground,N/A,Ground stratum,Maireana pyramidata,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Carrichtera annua,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Medicago minima,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0017,NA,-33.9556,140.718,10000.0,100.0,100.0,square,20150424,2015-04-24T15:07:21,2015-04-24T15:07:21,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56999-stratum-ground,N/A,Ground stratum,Triodia scariosa,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus incrassata,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0017,NA,-33.9556,140.718,10000.0,100.0,100.0,square,20150424,2015-04-24T15:07:21,2015-04-24T15:07:21,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56999-stratum-mid,N/A,Mid stratum,Beyeria opaca,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus incrassata,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0017,NA,-33.9556,140.718,10000.0,100.0,100.0,square,20150424,2015-04-24T15:07:21,2015-04-24T15:07:21,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-56999-stratum-upper,N/A,Upper stratum,Eucalyptus dumosa,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus incrassata,2015-04-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0016,NA,-33.9569,140.719,10000.0,100.0,100.0,square,20150425,2015-04-25T13:50:44,2015-04-25T13:50:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57000-stratum-ground,N/A,Ground stratum,Roepera aurantiaca,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus gracilis,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0016,NA,-33.9569,140.719,10000.0,100.0,100.0,square,20150425,2015-04-25T13:50:44,2015-04-25T13:50:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57000-stratum-mid,N/A,Mid stratum,Senna artemisioides subsp. x coriacea,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus gracilis,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0016,NA,-33.9569,140.719,10000.0,100.0,100.0,square,20150425,2015-04-25T13:50:44,2015-04-25T13:50:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57000-stratum-upper,N/A,Upper stratum,Eucalyptus oleosa subsp. oleosa,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus gracilis,2015-04-25T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SATFLB0026,NA,-34.8878,138.787,10000.0,100.0,100.0,square,20141029,2014-10-29T14:47:52,2014-10-29T14:47:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57001-stratum-ground,N/A,Ground stratum,Poa clelandii,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Xanthorrhoea semiplana,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Hibbertia exutiacies,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SATFLB0026,NA,-34.8878,138.787,10000.0,100.0,100.0,square,20141029,2014-10-29T14:47:52,2014-10-29T14:47:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57001-stratum-mid,N/A,Mid stratum,Acacia pycnantha,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Xanthorrhoea semiplana,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Hibbertia exutiacies,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SATFLB0026,NA,-34.8878,138.787,10000.0,100.0,100.0,square,20141029,2014-10-29T14:47:52,2014-10-29T14:47:52,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57001-stratum-upper,N/A,Upper stratum,Eucalyptus obliqua,2014-10-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0005,NA,-33.9743,140.726,10000.0,100.0,100.0,square,20150429,2015-04-29T09:20:44,2015-04-29T09:20:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57006-stratum-ground,N/A,Ground stratum,Maireana pyramidata,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Medicago minima,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Carrichtera annua,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0005,NA,-33.9743,140.726,10000.0,100.0,100.0,square,20150429,2015-04-29T09:20:44,2015-04-29T09:20:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57006-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila sturtii,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20150429,2015-04-29T17:10:59,2015-04-29T17:10:59,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57007-stratum-ground,N/A,Ground stratum,Maireana pyramidata,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Roepera aurantiaca,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dissocarpus paradoxus,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20150429,2015-04-29T17:10:59,2015-04-29T17:10:59,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57007-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus dumosa,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa subsp. oleosa,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20150429,2015-04-29T17:10:59,2015-04-29T17:10:59,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57007-stratum-upper,N/A,Upper stratum,Eucalyptus socialis subsp. socialis,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus dumosa,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa subsp. oleosa,2015-04-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20150430,2015-04-30T14:48:41,2015-04-30T14:48:41,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57008-stratum-ground,N/A,Ground stratum,Medicago minima,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana pyramidata,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Salvia verbenaca,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20150430,2015-04-30T14:48:41,2015-04-30T14:48:41,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57008-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Olearia pimeleoides,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Pimelea microcephala subsp. microcephala,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20150430,2015-04-30T14:48:41,2015-04-30T14:48:41,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57008-stratum-upper,N/A,Upper stratum,Callitris glaucophylla,2015-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0003,NA,-33.9945,140.586,10000.0,100.0,100.0,square,20150501,2015-05-01T10:24:34,2015-05-01T10:24:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57009-stratum-ground,N/A,Ground stratum,Austrostipa scabra subsp. scabra,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Chenopodium desertorum subsp. desertorum,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sclerolaena diacantha,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0003,NA,-33.9945,140.586,10000.0,100.0,100.0,square,20150501,2015-05-01T10:24:34,2015-05-01T10:24:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57009-stratum-mid,N/A,Mid stratum,Eucalyptus gracilis,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa subsp. oleosa,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0003,NA,-33.9945,140.586,10000.0,100.0,100.0,square,20150501,2015-05-01T10:24:34,2015-05-01T10:24:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57009-stratum-upper,N/A,Upper stratum,Eucalyptus gracilis,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa subsp. oleosa,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0018,NA,-34.0031,140.576,10000.0,100.0,100.0,square,20150502,2015-05-02T15:44:49,2015-05-02T15:44:49,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57010-stratum-ground,N/A,Ground stratum,Austrostipa scabra subsp. scabra,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Triodia scariosa,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Olearia pimeleoides,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0018,NA,-34.0031,140.576,10000.0,100.0,100.0,square,20150502,2015-05-02T15:44:49,2015-05-02T15:44:49,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57010-stratum-mid,N/A,Mid stratum,Myoporum platycarpum,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila glabra subsp. murrayana,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Olearia pimeleoides,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0018,NA,-34.0031,140.576,10000.0,100.0,100.0,square,20150502,2015-05-02T15:44:49,2015-05-02T15:44:49,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57010-stratum-upper,N/A,Upper stratum,Eucalyptus gracilis,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa subsp. oleosa,2015-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,VCAMDD0001,NA,-34.981,141.611,10000.0,100.0,100.0,square,20150120,2015-01-20T08:36:00,2015-01-20T08:36:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57011-stratum-ground,N/A,Ground stratum,Tecticornia halocnemoides,2015-01-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Tecticornia pergranulata,2015-01-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Disphyma crassifolium subsp. clavellatum,2015-01-20T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,VCAMDD0003,NA,-34.9983,141.728,10000.0,100.0,100.0,square,20150121,2015-01-21T09:44:01,2015-01-21T09:44:01,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57012-stratum-ground,N/A,Ground stratum,Triodia scariosa,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Leptospermum,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,VCAMDD0003,NA,-34.9983,141.728,10000.0,100.0,100.0,square,20150121,2015-01-21T09:44:01,2015-01-21T09:44:01,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57012-stratum-mid,N/A,Mid stratum,Eucalyptus socialis subsp. socialis,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Leptospermum,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,VCAMDD0003,NA,-34.9983,141.728,10000.0,100.0,100.0,square,20150121,2015-01-21T09:44:01,2015-01-21T09:44:01,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57012-stratum-upper,N/A,Upper stratum,Eucalyptus gracilis,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus oleosa,2015-01-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0004,NA,-33.9968,140.735,10000.0,100.0,100.0,square,20130122,2013-01-22T00:00:00,2013-01-22T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57013-stratum-ground,N/A,Ground stratum,Maireana turbinata,2013-01-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana pyramidata,2013-01-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Austrostipa nitida,2013-01-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20120308,2012-03-08T00:00:00,2012-03-08T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57062-stratum-ground,N/A,Ground stratum,Enchylaena tomentosa var. tomentosa,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Chenopodium nitrariaceum,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20120308,2012-03-08T00:00:00,2012-03-08T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57062-stratum-mid,N/A,Mid stratum,Duma florulenta,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus largiflorens,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20120308,2012-03-08T00:00:00,2012-03-08T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57062-stratum-upper,N/A,Upper stratum,Eucalyptus largiflorens,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus largiflorens,2012-03-08T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20120306,2012-03-06T00:00:00,2012-03-06T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57063-stratum-ground,N/A,Ground stratum,Dodonaea viscosa subsp. angustissima,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Olearia pimeleoides,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Pimelea microcephala,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20120306,2012-03-06T00:00:00,2012-03-06T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57063-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Olearia pimeleoides,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Pimelea microcephala,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0009,NA,-34.0603,140.695,10000.0,100.0,100.0,square,20120306,2012-03-06T00:00:00,2012-03-06T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57063-stratum-upper,N/A,Upper stratum,Callitris gracilis,2012-03-06T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0010,NA,-34.004,140.575,10000.0,100.0,100.0,square,20120307,2012-03-07T00:00:00,2012-03-07T00:00:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-57064-stratum-ground,N/A,Ground stratum,Eucalyptus oleosa subsp. ampliata,2012-03-07T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus socialis subsp. socialis,2012-03-07T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
