ID,Site,Source,Habit6,Family,Genus,Species,Sub species,Lat*,Long*,Age<20?,Type of system,Type of system,EcoRegion,MAT,MAR,Tree height (m),Stem diameter at 10 cm height (cm),Stem diameter at 30 cm height (cm),Stem diameter at 50 cm height (cm),Stem diameter at 130 cm height (cm),Total AGB (DW kg),Total BGB (DW kg)_Estimated value based on adjustments to consider stump biomass & root excavation volume 
15919,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.00,0.92,NA,NA,NA,0.05,0.02
15920,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,0.90,0.80,NA,NA,NA,0.07,0.03
15921,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,NA,1.60,NA,NA,NA,0.10,0.04
15922,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.20,1.50,NA,NA,NA,0.13,0.11
15923,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.80,1.80,NA,NA,NA,0.24,0.12
15924,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.40,1.80,NA,NA,NA,0.34,0.17
15925,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.40,3.63,NA,NA,NA,0.65,0.38
15926,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.50,2.70,NA,NA,NA,0.69,0.37
15927,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.50,4.48,NA,NA,NA,0.76,0.37
15928,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.60,3.77,NA,NA,NA,0.80,0.43
15929,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.00,3.44,NA,NA,NA,0.95,0.44
15930,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.50,4.94,NA,NA,NA,1.02,1.16
15931,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.50,5.49,NA,NA,NA,1.21,0.81
15932,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.60,4.34,NA,NA,NA,1.33,0.94
15933,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.40,2.11,NA,NA,NA,1.53,0.63
15934,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.50,5.33,NA,NA,NA,2.08,1.00
15935,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.20,5.43,NA,NA,NA,2.55,1.41
15936,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.20,5.70,NA,NA,NA,2.66,1.08
15937,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.00,5.85,NA,NA,NA,2.72,1.08
15938,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.40,4.15,NA,NA,NA,2.89,1.45
15939,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.40,6.90,NA,NA,NA,2.93,1.83
15940,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.00,8.65,NA,NA,NA,4.44,2.72
15941,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.30,7.81,NA,NA,NA,4.52,2.25
15942,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.00,7.00,NA,NA,NA,6.20,3.28
15943,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.60,7.20,NA,NA,NA,6.59,3.45
15944,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.10,6.10,NA,NA,NA,6.65,2.05
15945,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.40,12.48,NA,NA,NA,8.87,2.27
15946,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.00,12.00,NA,NA,NA,9.26,3.47
15947,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.60,9.10,NA,NA,NA,10.79,3.83
15948,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.30,9.80,NA,NA,NA,12.84,2.04
15949,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.00,8.80,NA,NA,NA,13.09,2.93
15950,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.30,13.14,NA,NA,NA,22.38,7.20
15951,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.00,12.08,NA,NA,NA,22.44,5.46
15952,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.20,11.31,NA,NA,NA,22.68,3.04
15953,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.30,17.71,NA,NA,NA,25.53,10.29
15954,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,15.01,NA,NA,NA,31.47,7.49
15955,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.00,17.67,NA,NA,NA,29.06,7.90
15956,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.90,15.30,NA,NA,NA,31.83,9.55
15957,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.60,17.20,NA,NA,NA,32.62,6.79
15958,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.40,19.21,NA,NA,NA,39.38,12.70
15959,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.60,19.07,NA,NA,NA,48.30,12.03
15960,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.10,17.31,NA,NA,NA,42.82,14.04
15961,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.40,20.60,NA,NA,NA,50.28,11.96
15962,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,16.61,NA,NA,NA,51.63,9.60
15963,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.70,18.12,NA,NA,NA,64.04,13.30
15964,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Dodonaea,viscosa,angustissima,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.40,21.61,NA,NA,NA,69.57,16.42
15965,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,0.75,0.86,NA,NA,NA,0.03,0.02
15966,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,0.90,1.50,NA,NA,NA,0.09,0.08
15967,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.00,2.06,NA,NA,NA,0.24,0.12
15968,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.10,2.85,NA,NA,NA,0.29,0.45
15969,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.00,2.62,NA,NA,NA,0.43,0.26
15970,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.20,3.11,NA,NA,NA,0.52,0.27
15971,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.50,3.96,NA,NA,NA,1.18,0.60
15972,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.80,5.96,NA,NA,NA,1.23,0.95
15973,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.40,4.97,NA,NA,NA,1.38,0.65
15974,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.10,5.16,NA,NA,NA,1.65,0.58
15975,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.70,4.39,NA,NA,NA,1.86,1.54
15976,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.40,5.50,NA,NA,NA,2.07,1.45
15977,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,NA,5.75,NA,NA,NA,2.11,1.26
15978,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.70,5.74,NA,NA,NA,2.36,1.75
15979,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.30,5.62,NA,NA,NA,3.02,1.38
15980,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.90,6.02,NA,NA,NA,3.31,2.51
15981,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,1.90,6.43,NA,NA,NA,4.07,3.08
15982,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.40,7.73,NA,NA,NA,7.60,3.11
15983,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.60,10.29,NA,NA,NA,8.18,2.74
15984,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.40,9.33,NA,NA,NA,9.02,2.77
15985,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.20,9.03,NA,NA,NA,9.89,3.36
15986,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.00,9.53,NA,NA,NA,10.32,7.86
15987,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.30,9.05,NA,NA,NA,10.43,5.16
15988,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.60,12.99,NA,NA,NA,12.29,5.63
15989,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.40,9.00,NA,NA,NA,12.30,3.16
15990,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.90,9.59,NA,NA,NA,12.61,3.29
15991,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.60,11.16,NA,NA,NA,13.37,8.49
15992,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.70,10.01,NA,NA,NA,17.59,5.71
15993,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.80,11.56,NA,NA,NA,19.85,8.12
15994,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.40,10.24,NA,NA,NA,20.32,5.77
15995,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.10,14.13,NA,NA,NA,25.33,7.80
15996,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.50,14.15,NA,NA,NA,24.02,7.95
15997,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,13.91,NA,NA,NA,25.51,8.75
15998,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.20,14.11,NA,NA,NA,27.05,7.80
15999,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.80,13.45,NA,NA,NA,26.29,12.15
16000,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.50,14.13,NA,NA,NA,27.84,10.05
16001,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,2.90,16.69,NA,NA,NA,35.17,16.49
16002,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.70,15.43,NA,NA,NA,38.70,15.60
16003,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.40,17.14,NA,NA,NA,39.37,18.87
16004,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,17.51,NA,NA,NA,48.10,23.27
16005,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.50,16.84,NA,NA,NA,50.13,12.62
16006,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,16.83,NA,NA,NA,53.69,14.19
16007,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.10,21.06,NA,NA,NA,53.85,22.29
16008,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.20,21.11,NA,NA,NA,57.96,15.60
16009,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.50,17.40,NA,NA,NA,61.54,16.61
16010,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.90,20.30,NA,NA,NA,68.71,21.85
16011,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.90,18.87,NA,NA,NA,75.17,16.34
16012,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.10,25.06,NA,NA,NA,95.50,26.66
16013,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.80,24.01,NA,NA,NA,102.76,35.12
16014,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,3.50,22.60,NA,NA,NA,115.87,34.25
16015,Paul_Meadows,Keryn Paul pers. com.,FShrub&Ac,,Eremophila,sturtii,NA,-31.8,145.4,No,Natural, Regeneration ,"Temperate Grasslands, Savannas and Shrublands",19.11,357.29,4.60,27.97,NA,NA,NA,126.07,53.74
16043,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Wikstroemia,indica,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,4.50,4.50,NA,4.64,3.38,4.69,0.53
16044,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Wikstroemia,indica,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,3.70,3.50,NA,2.90,2.20,1.60,0.24
16045,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Wikstroemia,indica,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,3.50,2.50,NA,2.20,2.00,0.79,0.13
16046,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Pavettia,australiensis,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,1.70,2.40,NA,1.40,1.00,0.50,0.16
16047,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Pavettia,australiensis,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,2.00,2.00,NA,1.70,1.00,0.65,0.11
16048,Bradford_KairiCreek, Matt Bradford pers com. ,FShrub&Ac,,Pavettia,australiensis,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,21.34,1654.37,2.10,1.70,NA,1.50,1.00,0.43,0.09
16016,Bradford_Robson_25ha, Matt Bradford pers com. ,FShrub&Ac,,Melastoma,malabathricum,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,20.92,1814.55,4.00,5.50,NA,4.00,1.20,7.80,2.00
16017,Bradford_Robson_25ha, Matt Bradford pers com. ,FShrub&Ac,,Melastoma,malabathricum,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,20.92,1814.55,3.50,2.80,NA,2.00,1.00,1.80,0.45
16018,Bradford_Robson_25ha, Matt Bradford pers com. ,FShrub&Ac,,Melastoma,malabathricum,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,20.92,1814.55,3.50,5.66,NA,3.00,1.00,5.80,1.80
16019,Bradford_Robson_25ha, Matt Bradford pers com. ,FShrub&Ac,,Melastoma,malabathricum,NA,-17.1,145.6,No,Natural, Rainforest ,Tropical and Subtropical Moist Broadleaf Forests,20.92,1814.55,3.00,2.50,NA,2.10,1.00,1.62,0.43
